Name,Count
Sandskitter Outrider,4
Scavenger Regent,4
The Sibsig Ceremony,4
"Sidisi, Regent of the Mire",4
Sinkhole Surveyor,4
Strategic Betrayal,4
Unburied Earthcarver,4
Venerated Stormsinger,4
Worthy Cost,4
Yathan Tombguard,4
Breaching Dragonstorm,4
Channeled Dragonfire,4
Cori-Steel Cutter,4
Devoted Duelist,4
Dracogenesis,4
Equilibrium Adept,4
Fire-Rim Form,4
Fleeting Effigy,4
Jeskai Devotee,4
Magmatic Hellkite,4
Meticulous Artisan,4
Molten Exhale,4
Narset's Rebuke,4
Overwhelming Surge,4
Rescue Leopard,4
Reverberating Summons,4
"Sarkhan, Dragon Ascendant",4
Seize Opportunity,4
Shock Brigade,4
Shocking Sharpshooter,4
Stadium Headliner,4
Stormscale Scion,4
Stormshriek Feral,4
Summit Intimidator,4
Tersa Lightshatter,4
Twin Bolt,4
Underfoot Underdogs,4
War Effort,4
Wild Ride,4
Zurgo's Vanguard,4
Ainok Wayfarer,4
Attuned Hunter,4
Bloomvine Regent,4
Champion of Dusan,4
Craterhoof Behemoth,4
Dragon Sniper,4
Dragonbroods' Relic,4
Dusyut Earthcarver,4
Encroaching Dragonstorm,4
Formation Breaker,4
Herd Heirloom,4
Heritage Reclamation,4
Inspirited Vanguard,4
Knockout Maneuver,4
Krotiq Nestguard,4
Lasyd Prowler,4
Nature's Rhythm,4
Piercing Exhale,4
Rainveil Rejuvenator,4
Roamer's Routine,4
Sage of the Fang,4
Sagu Pummeler,4
Sagu Wildling,4
Sarkhan's Resolve,4
Snakeskin Veil,4
Sultai Devotee,4
"Surrak, Elusive Hunter",4
Synchronized Charge,4
Trade Route Envoy,4
Traveling Botanist,4
Undergrowth Leopard,4
Warden of the Grove,4
All-Out Assault,4
Armament Dragon,4
Auroral Procession,4
Awaken the Honored Dead,4
Barrensteppe Siege,4
"Betor, Kin to All",4
Bone-Cairn Butcher,4
Call the Spirit Dragons,4
Cori Mountain Stalwart,4
Death Begets Life,4
Disruptive Stormbrood,4
Dragonclaw Strike,4
Effortless Master,4
Eshki Dragonclaw,4
Fangkeeper's Familiar,4
"Felothar, Dawn of the Abzan",4
Flamehold Grappler,4
Frontline Rush,4
Frostcliff Siege,4
Glacial Dragonhunt,4
Glacierwood Siege,4
Gurmag Nightwatch,4
Hardened Tactician,4
Hollowmurk Siege,4
Host of the Hereafter,4
Inevitable Defeat,4
Jeskai Brushmaster,4
Jeskai Revelation,4
Jeskai Shrinekeeper,4
Karakyk Guardian,4
Kheru Goldkeeper,4
Kin-Tree Severance,4
Kishla Skimmer,4
"Kotis, the Fangkeeper",4
Lie in Wait,4
Lotuslight Dancers,4
Mardu Siegebreaker,4
Marshal of the Lost,4
Monastery Messenger,4
"Narset, Jeskai Waymaster",4
"Neriv, Heart of the Storm",4
New Way Forward,4
Purging Stormbrood,4
Rakshasa's Bargain,4
Rediscover the Way,4
Reigning Victor,4
Reputable Merchant,4
Revival of the Ancestors,4
Riverwheel Sweep,4
Roar of Endless Song,4
Runescale Stormbrood,4
Severance Priest,4
"Shiko, Paragon of the Way",4
Skirmish Rhino,4
Songcrafter Mage,4
Stalwart Successor,4
Temur Battlecrier,4
Temur Tawnyback,4
"Teval, Arbiter of Virtue",4
Thunder of Unity,4
"Ureni, the Song Unending",4
Whirlwing Stormbrood,4
Windcrag Siege,4
Yathan Roadwatcher,4
"Zurgo, Thunder's Decree",4
Abzan Monument,4
Boulderborn Dragon,4
Dragonfire Blade,4
Dragonstorm Globe,4
Embermouth Sentinel,4
Jade-Cast Sentinel,4
Jeskai Monument,4
Sultai Monument,4
Temur Monument,4
Watcher of the Wayside,4
Bloodfell Caves,4
Blossoming Sands,4
Cori Mountain Monastery,4
Dalkovan Encampment,4
Dismal Backwater,4
Evolving Wilds,4
Frontier Bivouac,4
Great Arashin City,4
Jungle Hollow,4
Kishla Village,4
Maelstrom of the Spirit Dragon,4
Mistrise Village,4
Mystic Monastery,4
Nomad Outpost,4
Rugged Highlands,4
Scoured Barrens,4
Swiftwater Cliffs,4
Thornwood Falls,4
Tranquil Cove,4
Wind-Scarred Crag,4
Ruinous Ultimatum,4
"Ultima, Origin of Oblivion",4
Adelbert Steiner,4
Aerith Rescue Mission,4
Auron's Inspiration,4
Battle Menu,4
Cloudbound Moogle,4
Coeurl,4
The Crystal's Chosen,4
Delivery Moogle,4
"Dion, Bahamut's Dominant",4
Dragoon's Lance,4
Dwarven Castle Guard,4
Fate of the Sun-Cryst,4
From Father to Son,4
G'raha Tia,4
Gaelicat,4
Machinist's Arsenal,4
Magitek Armor,4
Magitek Infantry,4
Moogles' Valor,4
Paladin's Arms,4
Phoenix Down,4
Restoration Magic,4
Sidequest: Catch a Fish,4
Slash of Light,4
"Stiltzkin, Moogle Merchant",4
Summon: Choco/Mog,4
Summon: Primal Garuda,4
"Venat, Heart of Hydaelyn",4
Weapons Vendor,4
White Auracite,4
White Mage's Staff,4
You're Not Alone,4
Zack Fair,4
Combat Tutorial,4
Dragoon's Wyvern,4
Dreams of Laguna,4
Eject,4
Ether,4
"Gogo, Master of Mimicry",4
Ice Flan,4
Ice Magic,4
Il Mheg Pixie,4
The Lunar Whale,4
Magic Damper,4
"Matoya, Archon Elder",4
Memories Returning,4
The Prima Vista,4
Qiqirn Merchant,4
Relm's Sketching,4
Retrieve the Esper,4
Rook Turret,4
Sage's Nouliths,4
Sahagin,4
Scorpion Sentinel,4
Sidequest: Card Collection,4
Sleep Magic,4
Stolen Uniform,4
Stuck in Summoner's Sanctum,4
Summon: Shiva,4
Swallowed by Leviathan,4
Syncopate,4
"Ultros, Obnoxious Octopus",4
The Water Crystal,4
Ahriman,4
Al Bhed Salvagers,4
"Ardyn, the Usurper",4
Black Mage's Rod,4
"Cecil, Dark Knight",4
Circle of Power,4
Cornered by Black Mages,4
Dark Confidant,4
Dark Knight's Greatsword,4
Evil Reawakened,4
"Fang, Fearless l'Cie",4
Fight On!,4
Gaius van Baelsar,4
Hecteyes,4
"Kain, Traitorous Dragoon",4
Malboro,4
Namazu Trader,4
Ninja's Blades,4
Overkill,4
Poison the Waters,4
Qutrub Forayer,4
Resentful Revelation,4
"Sephiroth, Fabled SOLDIER",4
Sephiroth's Intervention,4
Shambling Cie'th,4
Shinra Reinforcements,4
Sidequest: Hunt the Mark,4
Tonberry,4
Undercity Dire Rat,4
Vayne's Treachery,4
Vincent's Limit Break,4
Zenos yae Galvus,4
"Zodiark, Umbral God",4
Barret Wallace,4
Blazing Bomb,4
Call the Mountain Chocobo,4
Choco-Comet,4
The Fire Crystal,4
Fire Magic,4
"Firion, Wild Rose Warrior",4
Freya Crescent,4
"Gilgamesh, Master-at-Arms",4
Haste Magic,4
Hill Gigas,4
Item Shopkeep,4
Laughing Mad,4
Light of Judgment,4
Mysidian Elder,4
Nibelheim Aflame,4
Opera Love Song,4
"Raubahn, Bull of Ala Mhigo",4
Red Mage's Rapier,4
Sabotender,4
Samurai's Katana,4
Sandworm,4
Seifer Almasy,4
Self-Destruct,4
Summon: G.F. Ifrit,4
Suplex,4
Thunder Magic,4
Unexpected Request,4
"Vaan, Street Thief",4
Warrior's Sword,4
Zell Dincht,4
Airship Crash,4
Balamb T-Rexaur,4
Bard's Bow,4
Bartz and Boko,4
Blitzball Shot,4
Cactuar,4
Chocobo Kick,4
Chocobo Racetrack,4
Clash of the Eikons,4
Coliseum Behemoth,4
Commune with Beavers,4
Diamond Weapon,4
The Earth Crystal,4
Esper Origins,4
Galuf's Final Act,4
Gigantoad,4
Goobbue Gardener,4
Gran Pulse Ochu,4
Gysahl Greens,4
Jumbo Cactuar,4
Loporrit Scout,4
Prishe's Wanderings,4
"Quina, Qu Gourmet",4
Reach the Horizon,4
A Realm Reborn,4
Ride the Shoopuf,4
Rydia's Return,4
Sazh Katzroy,4
Sazh's Chocobo,4
Sidequest: Raise a Chocobo,4
Summon: Fat Chocobo,4
Summon: Fenrir,4
Summoner's Grimoire,4
Tifa Lockhart,4
"Torgal, A Fine Hound",4
Town Greeter,4
Traveling Chocobo,4
"Vanille, Cheerful l'Cie",4
Balthier and Fran,4
Black Waltz No. 3,4
"Choco, Seeker of Paradise",4
"Cid, Timeless Artificer",4
Cloud of Darkness,4
"Emet-Selch, Unsundered",4
The Emperor of Palamecia,4
"Garnet, Princess of Alexandria",4
Hope Estheim,4
Ignis Scientia,4
"Jenova, Ancient Calamity",4
"Joshua, Phoenix's Dominant",4
Judge Magister Gabranth,4
"Kefka, Court Mage",4
"Kuja, Genome Sorcerer",4
Locke Cole,4
"Noctis, Prince of Lucis",4
"Omega, Heartless Evolution",4
Rinoa Heartilly,4
Rufus Shinra,4
Serah Farron,4
"Sin, Spira's Punishment",4
"Tellah, Great Sage",4
"Tidus, Blitzball Star",4
"Ultimecia, Time Sorceress",4
Vivi Ornitier,4
The Wandering Minstrel,4
"Yuna, Hope of Spira",4
Adventurer's Airship,4
Blitzball,4
Elixir,4
Instant Ramen,4
Iron Giant,4
Lion Heart,4
Lunatic Pandora,4
Magic Pot,4
Monk's Fist,4
PuPu UFO,4
Relentless X-ATM092,4
Ring of the Lucii,4
World Map,4
Adventurer's Inn,4
"Balamb Garden, SeeD Academy",4
"Baron, Airship Kingdom",4
Capital City,4
Crossroads Village,4
"Gohn, Town of Ruin",4
The Gold Saucer,4
"Gongaga, Reactor Town",4
"Guadosalam, Farplane Gateway",4
"Insomnia, Crown City",4
"Jidoor, Aristocratic Capital",4
"Rabanastre, Royal City",4
"Sharlayan, Nation of Scholars",4
Starting Town,4
"Treno, Dark City",4
"Vector, Imperial Capital",4
"Windurst, Federation Center",4
"Danitha Capashen, Paragon",4
Stroke of Midnight,4
Brainstorm,4
Deadly Dispute,4
Captain Lannery Storm,4
Light Up the Stage,4
Lightning Bolt,4
Farseek,4
"Fynn, the Fangbearer",4
Dovin's Veto,4
Strixhaven Stadium,4
A-Heartfire Hero,4
"Tezzeret, Cruel Captain",4
Auxiliary Boosters,4
Banishing Light,4
Beyond the Quiet,4
Brightspear Zealot,4
Dockworker Drone,4
Flight-Deck Coordinator,4
Focus Fire,4
"Haliya, Guided by Light",4
Knight Luminary,4
Lumen-Class Frigate,4
Luxknight Breacher,4
Pinnacle Starcage,4
Radiant Strike,4
Rayblade Trooper,4
Seam Rip,4
Squire's Lightblade,4
Starfighter Pilot,4
Starport Security,4
Sunstar Expansionist,4
Weftblade Enhancer,4
Zealous Display,4
Cloudsculpt Technician,4
Cryogen Relic,4
Cryoshatter,4
Divert Disaster,4
Emissary Escort,4
Illvoi Galeblade,4
Illvoi Light Jammer,4
Illvoi Operative,4
Lost in Space,4
Mechanozoa,4
Mental Modulation,4
Moonlit Meditation,4
Nanoform Sentinel,4
Scour for Scrap,4
Selfcraft Mechan,4
Sinister Cryologist,4
Starbreach Whale,4
Starwinder,4
Uthros Scanship,4
Archenemy's Charm,4
Beamsaw Prospector,4
Comet Crawler,4
Dark Endurance,4
Decode Transmissions,4
Depressurize,4
Elegy Acolyte,4
Embrace Oblivion,4
Faller's Faithful,4
Gravblade Heavy,4
Gravkill,4
Gravpack Monoist,4
Hullcarver,4
Insatiable Skittermaw,4
Monoist Sentry,4
Perigee Beckoner,4
"Sothera, the Supervoid",4
Swarm Culler,4
Temporal Intervention,4
Timeline Culler,4
Tragic Trajectory,4
Umbral Collar Zealot,4
Virus Beetle,4
Voidforged Titan,4
Bombard,4
Debris Field Crusher,4
Devastating Onslaught,4
Frontline War-Rager,4
Galvanizing Sawship,4
Invasive Maneuvers,4
Kav Landseeker,4
Kavaron Skywarden,4
Kavaron Turbodrone,4
Melded Moxite,4
Nebula Dragon,4
Orbital Plunge,4
Oreplate Pangolin,4
Plasma Bolt,4
Possibility Technician,4
Red Tiger Mechan,4
Rig for War,4
Slagdrill Scrapper,4
Zookeeper Mechan,4
Atmospheric Greenhouse,4
Biosynthic Burst,4
Blooming Stinger,4
Broodguard Elite,4
Diplomatic Relations,4
Drix Fatemaker,4
Eusocial Engineering,4
Famished Worldsire,4
Fungal Colossus,4
Galactic Wayfarer,4
Germinating Wurm,4
Harmonious Grovestrider,4
Hemosymbic Mite,4
Icecave Crasher,4
Icetill Explorer,4
Intrepid Tenderfoot,4
Meltstrider's Gear,4
Ouroboroid,4
Sami's Curiosity,4
Shattered Wings,4
Skystinger,4
Terrasymbiosis,4
Thawbringer,4
"Tannuk, Memorial Ensign",4
All-Fates Scroll,4
Chrome Companion,4
Nutrient Block,4
Thaumaton Torpedo,4
Virulent Silencer,4
Command Bridge,4
"Terra, Herald of Hope",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
"Cid, Timeless Artificer",4
Command Tower,4
Command Tower,4
Command Tower,4
Command Tower,4
Zuko's Exile,4
Jeong Jeong's Deserters,4
Kyoshi Warriors,4
Path to Redemption,4
Water Tribe Captain,4
Iguana Parrot,4
Octopus Form,4
Watery Grasp,4
Canyon Crawler,4
Corrupt Court Official,4
Dai Li Indoctrination,4
Deadly Precision,4
Fire Nation Engineer,4
"Joo Dee, One of Many",4
Merchant of Many Hats,4
The Rise of Sozin,4
Sold Out,4
Bumi Bash,4
Deserter's Disciple,4
Fire Nation Raider,4
Fire Sages,4
Iroh's Demonstration,4
Lightning Strike,4
Mongoose Lizard,4
Yuyan Archers,4
Earth Rumble,4
Foggy Swamp Vinebender,4
Kyoshi Island Plaza,4
Leaves from the Vine,4
Rocky Rebuke,4
Saber-Tooth Moose-Lion,4
Shared Roots,4
Earth Rumble Wrestlers,4
Messenger Hawk,4
"Professor Zei, Anthropologist",4
Bender's Waterskin,4
Boiling Rock Prison,4
Foggy Bottom Swamp,4
Misty Palms Oasis,4
Omashu City,4
Authority of the Consuls,4
Rise of the Dark Realms,4
Cultivate,4
Mortify,4
Ruinous Ultimatum,4
Arcane Signet,4
Arcane Signet,4
Arcane Signet,4
Arcane Signet,4
Meteor Golem,4
Solemn Simulacrum,4
Battlefield Forge,4
Evolving Wilds,4
Nomad Outpost,4
Shock,4
City Pigeon,4
Origin of Spider-Man,4
"Starling, Aerial Ally",4
Thwip!,4
Web Up,4
Amazing Acrobatics,4
Doc Ock's Henchmen,4
Unstable Experiment,4
Sandman's Quicksand,4
"Scorpion, Seething Striker",4
Professional Wrestler,4
"Spider-Rex, Daring Dino",4
Supportive Parents,4
Skyward Spider,4
Eerie Gravestone,4
Subway Train,4
Feed the Swarm,4
Shock,4
Thrill of Possibility,4
Brainstorm,4
Changeling Wayfinder,4
"Ajani, Outland Chaperone",4
Appeal to Eirdu,4
Gallant Fowlknight,4
Goldmeadow Nomad,4
Liminal Hold,4
Personify,4
Riverguard's Reflexes,4
Shore Lurker,4
Spiral into Solitude,4
Sun-Dappled Celebrant,4
Timid Shieldbearer,4
Tributary Vaulter,4
Aquitect's Defenses,4
Glamermite,4
Gravelgill Scoundrel,4
Illusion Spinners,4
Kulrath Mystic,4
Lofty Dreams,4
Run Away Together,4
Silvergill Peddler,4
Stratosoarer,4
Summit Sentinel,4
Temporal Cleansing,4
Unexpected Assistance,4
Wanderwine Distracter,4
Wild Unraveling,4
Auntie's Sentence,4
Barbed Bloodletter,4
Bile-Vial Boggart,4
Blight Rot,4
Blighted Blackthorn,4
Boggart Prankster,4
Bogslither's Embrace,4
Creakwood Safewright,4
Darkness Descends,4
Dream Seizer,4
Graveshifter,4
Heirloom Auntie,4
Moonglove Extractor,4
Mornsong Aria,4
Nameless Inversion,4
Nightmare Sower,4
Perfect Intimidation,4
Scarblade Scout,4
Scarblade's Malice,4
Boldwyr Aggressor,4
Boneclub Berserker,4
Brambleback Brute,4
Burning Curiosity,4
Cinder Strike,4
Enraged Flamecaster,4
Feed the Flames,4
Flame-Chain Mauler,4
Flamekin Gildweaver,4
Kulrath Zealot,4
Reckless Ransacking,4
Sear,4
Soulbright Seeker,4
Sting-Slinger,4
Tweeze,4
Warren Torchmaster,4
Assert Perfection,4
Crossroads Watcher,4
Dawn's Light Archer,4
Gilt-Leaf's Embrace,4
Great Forest Druid,4
Midnight Tilling,4
Mistmeadow Council,4
Mutable Explorer,4
Safewright Cavalry,4
Sapling Nursery,4
Surly Farrier,4
Tend the Sprigs,4
Thoughtweft Charge,4
Unforgiving Aim,4
Virulent Emissary,4
Wildvine Pummeler,4
Catharsis,4
Chaos Spewer,4
Chitinous Graspling,4
Deepchannel Duelist,4
Deepway Navigator,4
Eclipsed Boggart,4
Feisty Spikeling,4
Flaring Cinder,4
Gangly Stompling,4
Grub's Command,4
Merrow Skyswimmer,4
Mischievous Sneakling,4
Morcant's Loyalist,4
Prideful Feastling,4
Stoic Grove-Guide,4
Wary Farmer,4
Firdoch Core,4
Foraging Wickermaw,4
Stalactite Dagger,4
Eclipsed Realms,4
Evolving Wilds,4
Feed the Swarm,4
Lightning Bolt,4
Fabled Passage,4
Arcane Signet,4
A-Cori-Steel Cutter,4
Action News Crew,4
"April O'Neil, Kunoichi Trainee",4
Dimensional Exile,4
East Wind Avatar,4
Featherbrained Filcher,4
Grounded for Life,4
Hamato Guardian Stance,4
High-Flying Ace,4
"Jennika, Bad Apple Big Sister",4
"Koya, Death from Above",4
"Leonardo, Big Brother",4
"Leonardo, Leader in Blue",4
"Lita, Little Orphan Amphibian",4
Make Your Move,4
Mighty Mutanimals,4
Prehistoric Pet,4
Quintessential Katana,4
Turtles Forever,4
Uneasy Alliance,4
"April O'Neil, Hacktivist",4
Buzz Bots,4
Crustacean Commando,4
"Donatello, Gadget Master",4
"Donatello, Mutant Mechanic",4
"Donatello, Turtle Techie",4
Donatello's Technique,4
Metalhead,4
Mind Transfer Protocol,4
Negate,4
"Ray Fillet, Man Ray",4
Retro-Mutation,4
Return to the Sewers,4
Sewer-veillance Cam,4
"Stockman, Mad Fly-entist",4
Utrom Scientists,4
Anchovy & Banana Pizza,4
"Armaggon, Future Shark",4
"Bebop, Warthog Warrior",4
Death in the Family,4
Dream Beavers,4
Foot Mystic,4
Insectoid Exterminator,4
"Lord Dregg, Insect Invader",4
"Madame Null, Power Broker",4
"Oroku Saki, Shredder Rising",4
Pain 101,4
"Shredder, Unrelenting",4
Shredder's Armor,4
Shredder's Revenge,4
Shredder's Technique,4
South Wind Avatar,4
"Splinter, Hamato Yoshi",4
Squirrelanoids,4
Stomped by the Foot,4
Tunnel Rats,4
Bot Bashing Time,4
"Casey Jones, Jury-Rig Justiciar",4
"General Traag, Heart of Stone",4
Hard-Won Jitte,4
Improvised Arsenal,4
Manhole Missile,4
Mouser Attack!,4
Mouser Foundry,4
Mutant Town Musicians,4
Null Group Biological Assets,4
Purple Dragon Punks,4
"Raphael, the Nightwatcher",4
"Raphael, Tough Turtle",4
Rock Soldiers,4
Spicy Oatmeal Pizza,4
"Wingnut, Bat on the Belfry",4
"Zog, Triceraton Castaway",4
Cowabunga!,4
Frog Butler,4
Groundchuck & Dirtbag,4
Guac & Marshmallow Pizza,4
"Michelangelo, Game Master",4
"Michelangelo, Mutant BFF",4
Mutant Chain Reaction,4
New Generation's Technique,4
Primordial Pachyderm,4
Ragamuffin Raptor,4
"Rocksteady, Crash Courser",4
Tenderize,4
Transdimensional Bovine,4
"Venus, Torn Between Worlds",4
Zoo Escapees,4
Baxter Stockman,4
Brilliance Unleashed,4
"Don & Leo, Problem Solvers",4
EPF Point Squad,4
Foot Elite,4
Foot Ninjas,4
Genghis Frog,4
Ice Cream Kitty,4
"Karai, Future of the Foot",4
Karai's Technique,4
Lessons from Life,4
Mechanized Ninja Cavalry,4
Mouser Mark III,4
The Neutrinos,4
Nobody,4
"Pizza Face, Gastromancer",4
Punk Frogs,4
Putrid Pals,4
"Raph & Mikey, Troublemakers",4
Slithering Cryptid,4
Tainted Treats,4
"Tokka & Rahzar, Terrible Twos",4
Everything Pizza,4
Henchbots,4
"Krang, Utrom Warlord",4
Omni-Cheese Pizza,4
Skateboard,4
Turtle Blimp,4
Escape Tunnel,4
TCRI Building,4
Turtle Lair,4
Brainstorm,4
Thoughtweft's Call,4
Preponderant Pearl,4
Reflective Rimekin,4
Putrid Hexhag,4
Craterous Stomp,4
Topsoil Turner,4
Volatile Rift,4
Adherent's Heirloom,4
A-Vivi Ornitier,4
Rancorous Archaic,4
Sundering Archaic,4
Ajani's Response,4
Ascendant Dustspeaker,4
Dig Site Inventory,4
Eager Glyphmage,4
Elite Interceptor,4
Graduation Day,4
Group Project,4
Honorbound Page,4
Interjection,4
Owlin Historian,4
Primary Research,4
Quill-Blade Laureate,4
Rapier Wit,4
Rehearsed Debater,4
Shattered Acolyte,4
Stone Docent,4
Summoned Dromedary,4
Banishing Betrayal,4
Campus Composer,4
Deluge Virtuoso,4
Echocasting Symposium,4
Essence Scatter,4
Fractal Anomaly,4
Hydro-Channeler,4
"Jadzi, Steward of Fate",4
Landscape Painter,4
Muse's Encouragement,4
"Orysa, Tide Choreographer",4
Pensive Professor,4
Procrastinate,4
Quick Study,4
Run Behind,4
Spellbook Seeker,4
Textbook Tabulator,4
Adventurous Eater,4
Arcane Omens,4
"Arnyn, Deathbloom Botanist",4
Burrog Banemaker,4
Cheerful Osteomancer,4
Cost of Brilliance,4
Dissection Practice,4
End of the Hunt,4
Eternal Student,4
Forum Necroscribe,4
Last Gasp,4
Lecturing Scornmage,4
Masterful Flourish,4
Melancholic Poet,4
Pox Plague,4
Pull from the Grave,4
Scathing Shadelock,4
Send in the Pest,4
Sneering Shadewriter,4
Ulna Alley Shopkeep,4
Wander Off,4
Ancestral Anger,4
Expressive Firedancer,4
Garrison Excavator,4
Goblin Glasswright,4
Heated Argument,4
Rearing Embermare,4
Rubble Rouser,4
Seize the Spoils,4
Strife Scholar,4
Tackle Artist,4
Tome Blast,4
Zealous Lorecaster,4
Aberrant Manawurm,4
Burrog Barrage,4
Efflorescence,4
Follow the Lumarets,4
Glorious Decay,4
Hungry Graffalon,4
Lumaret's Favor,4
Mindful Biomancer,4
Noxious Newt,4
Oracle's Restoration,4
Pestbrood Sloth,4
Planar Engineering,4
Shopkeeper's Bane,4
Studious First-Year,4
Tenured Concocter,4
Thornfist Striker,4
Wild Hypothesis,4
Colorstorm Stallion,4
Essenceknit Scholar,4
Fractal Mascot,4
Grapple with Death,4
Imperious Inkmage,4
Inkling Mascot,4
Lorehold Charm,4
"Lorehold, the Historian",4
Old-Growth Educator,4
Paradox Surveyor,4
Pest Mascot,4
Practiced Scrollsmith,4
Professor Dellian Fel,4
Pterafractyl,4
Pursue the Past,4
Render Speechless,4
Root Manipulation,4
"Sanar, Unfinished Genius",4
Scolding Administrator,4
Snooping Page,4
Social Snub,4
Spirit Mascot,4
Splatter Technique,4
Stadium Tidalmage,4
Startled Relic Sloth,4
Stirring Honormancer,4
Teacher's Pest,4
Visionary's Dance,4
Wilt in the Heat,4
Witherbloom Charm,4
"Witherbloom, the Balancer",4
Biblioplex Tomekeeper,4
Mage Tower Referee,4
"Page, Loose Leaf",4
Potioner's Trove,4
Strixhaven Skycoach,4
Fields of Strife,4
Skycoach Waypoint,4
Terramorphic Expanse,4
Duty Beyond Death,4
Helping Hand,4
Hop to It,4
Requisition Raid,4
Deduce,4
Disdainful Stroke,4
Sleight of Hand,4
Spell Pierce,4
Stock Up,4
Bitter Triumph,4
Feed the Swarm,4
Locust Spray,4
Stargaze,4
Zombify,4
Abrade,4
Bulk Up,4
Burst Lightning,4
Monstrous Rage,4
Giant Growth,4
Knockout Maneuver,4
Pick Your Poison,4
Royal Treatment,4
Shared Roots,4
Old Thrush,4
Dwarven Provisioner,4
Dwarven Shortsword,4
Esgaroth Garrison,4
Lake-town Lookout,4
Magnificent End,4
Moment of Glory,4
"Ori, Keeper of Songs",4
Thorin's Last Stand,4
Velvetwing Butterflies,4
Vow to Erebor,4
"Bilbo Baggins, Burglar",4
Elvenking's Harper,4
Enchanted River's Grasp,4
"Gandalf, Wandering Wizard",4
Lakeshore Apothecary,4
Lake-town Mariners,4
Long Lake Nuisance,4
Mirkwood Meditator,4
Plunder the Trollshaws,4
Bilbo's Deadly Slice,4
Crude Bent Blade,4
Front Porch Sentries,4
Gathering of Darkness,4
"Gollum, Silent Slinker",4
Rage into the Valley,4
Ravening Warg,4
Reverent Howl,4
Stir Up Trouble,4
Stony-Voiced Goblins,4
"Dori, Bearer of Friends",4
"Gandalf, Spark Starter",4
Glóin the Mighty,4
Goblin-town Flunkies,4
Gundabad Opportunist,4
Iron Hills Stalwart,4
The Misty Mountains Cold,4
Misty Mountains Raider,4
Óin the Brave,4
Pinecone Strike,4
Ragged Short Spear,4
"Smaug, the Great Calamity",4
Snowslope Hunter,4
Tidings of War,4
Attercop,4
"Beorn, Reluctant Host",4
Beorn's Hospitality,4
Boughside Wanderers,4
"Galion, Elvenking's Butler",4
Little Bear,4
Ordinary Bear,4
Quarrel,4
Warg Tactics,4
Wargling,4
Wilderland Scrounger,4
Wood Elves,4
Bard the Bowman,4
Bolg of the North,4
Duskwatch Hunter,4
Eagle's Rescue,4
Goblin Plate Mail,4
Mirkwood Nurturer,4
"Nori, Teller of Tales",4
Patient Instructor,4
"Thranduil, the Elvenking",4
Giant's Boulder,4
Well-Worn Spatula,4
Hobbit Hole,4
Feed the Swarm,4
Arcane Signet,4
Battlefield Forge,4
Command Tower,4
Interdisciplinary Studies,4
Impose Hierarchy,4
Crescendo Conductor,4
Grave Studies,4
Scintillating Encore,4
Feed the Swarm,4
Shock,4
Thrill of Possibility,4
Agent of Atlas,4
Agents of S.H.I.E.L.D.,4
Avengers Assemble!,4
Borough Backup,4
Brave Brawler,4
"Colleen Wing, Street Samurai",4
Crowd of True Believers,4
Helicarrier Strike,4
Hero in Training,4
"Invisible Woman, Sue Storm",4
Kree Commandos,4
Murdock's Crusade,4
"Night Nurse, Healer of Heroes",4
"Okoye, Dora Milaje Leader",4
Panther Pounce,4
"Patriot, Shield Wielder",4
Raft Security Officer,4
"Red Guardian, Super-Soldier",4
S.H.I.E.L.D. Spy Kit,4
Super Villain Lockup,4
Take Up the Shield,4
Wakandan Drone Flock,4
Web Up,4
"White Widow, Free Agent",4
Aerial Doombot,4
A.I.M. Scientists,4
Atlantean Cavalry,4
Atlantis Attacks,4
Bold Biochemist,4
Depower,4
Falcon's Wing Harness,4
Frozen in Ice,4
Futurist Forge,4
Giant-Sized Flying Ant,4
Hydraulic Helper,4
I Am Iron Man,4
"Mister Fantastic, Reed Richards",4
S.H.I.E.L.D. Deployment Drone,4
Super Suit,4
Thirst for Knowledge,4
Trickster's Stratagem,4
We Say Thee Nay!,4
Agents of HYDRA,4
"Arnim Zola, Bio-Fanatic",4
Baron Helmut Zemo,4
Cruel Alliance,4
Decoy Ploy,4
Hour of Defeat,4
HYDRA Infiltration,4
HYDRA Troopers,4
Kingpin's Enforcers,4
"Klaw, Sonic Subjugator",4
The Masters of Evil,4
Ninja of the Hand,4
Project Deathlok Soldier,4
Red Room Recruit,4
"Ronin, Shadow Stalker",4
Roxxon Brutes,4
Stolen Stark Tech,4
Too Evil to Stay Dead,4
Unliving Legionnaire,4
Visions of Villainy,4
"Whiplash, Vengeful Engineer",4
Widow's Bite,4
Blazing Crescendo,4
Crimson Operative,4
Hawkeye's Bow,4
Hire a Crew,4
HULK SMASH!,4
"Human Torch, Johnny Storm",4
HYDRA Assault Robot,4
K'un-Lun Warrior,4
Kree Sentinel,4
Lightning Strike,4
Machinesmith Automaton,4
Repulsor Blast,4
Stark Industries Executive,4
Super Speed,4
Vision of Love,4
Volcanic Villain,4
